"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","23","1988","4","29","5:32","White","cordingly",NA,"0","30","no","no",NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:52",NA,"4","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tailless wonder present!5:51 - 4 males wandered off to N - feeding. R on right (W/R?), + P on right. 6:12 - all birds but tailess take flight. Tailess and UM eat and looked at each other from 2 feet apart for 15 minutes, then unmarked male walked off. 6:11 - B/B walked off (N) and began to feed. "
"binder","23","1988","4","29","5:32","White","cordingly",NA,"0","30","no","no",NA,NA,NA,NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:13",NA,"1","0","tailess - flew 20sec later",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tailless wonder present!5:51 - 4 males wandered off to N - feeding. R on right (W/R?), + P on right. 6:12 - all birds but tailess take flight. Tailess and UM eat and looked at each other from 2 feet apart for 15 minutes, then unmarked male walked off. 6:11 - B/B walked off (N) and began to feed. "
"floppy",NA,"1988","4","15",NA,NA,"cordingly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strut","blue","265","B265","blue","264","B264","adult",NA,"6:32",NA,NA,NA,"6:26",NA,NA,"39","1",NA,NA,NA,"no","yes","yes",NA
"floppy",NA,"1988","4","15",NA,NA,"cordingly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strut","orange","66","O66",NA,"556","P556","adult",NA,"6:32",NA,NA,NA,"6:13",NA,NA,"36","1",NA,NA,NA,"no","no","yes",NA
"floppy",NA,"1988","4","15",NA,NA,"cordingly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strut","orange","66","O66",NA,"556","P556","adult",NA,"6:32",NA,NA,NA,"6:30",NA,NA,"32","1",NA,NA,NA,"no","no","yes",NA
"floppy",NA,"1988","4","16",NA,NA,"cordingly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"strut","orange","66","O66",NA,"556","P556","adult",NA,"6:30",NA,NA,NA,"6:04",NA,NA,"31","1",NA,NA,NA,"no","no","yes",NA
"binder, floppy","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"strut","orange","66","O66",NA,"556","P556","adult",NA,"6:32, 6:36",NA,NA,NA,"6:25","6:30","31","31","1, 2",NA,NA,NA,"no","no","yes","G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder, floppy","16","1988","4","11","3:00","White/Johnsons","cordingly",NA,NA,"5","no","no",NA,"Common net + 1 male caught in spotlight",NA,NA,NA,"strut","blue, NA",NA,"b",NA,NA,"p",NA,NA,"6:32, 6:36",NA,NA,NA,"6:34","6:39","29","29","2",NA,NA,NA,"no",NA,NA,"G/W chased off lek by ALL other males. Strutted around 50 m E of net. B/P fought unmarked male, wing beating, clucking, tail. Female G/G present  "
"binder, floppy","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","strut","orange","66","O66",NA,"556","P556","adult",NA,"6:33",NA,NA,NA,"6:27","6:32","20","20","1","5 ft and hen moved away",NA,NA,"no","no","yes","6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder, floppy","18","1988","4","14","5:38","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Hazy on Horizons","Clear no frost","raptor ","6:26","strut","red, NA",NA,"r","blue, NA",NA,"b",NA,NA,"6:33",NA,NA,NA,"6:41","6:46","23","23","3","25 yds was chasing hens",NA,NA,"no",NA,NA,"6:26: raptor flew over and hens squatted down to hide males didn't. 6:30 all females moved out to NE. BB and WR are in a continual stand off with no actual fighting. By 7:00 am Just about all activity stopped. "
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","red, NA",NA,"r","blue, NA",NA,"b",NA,NA,"6:37, 6:30",NA,NA,NA,"6:36","6:41","25","25","3",NA,NA,NA,"no",NA,NA,"6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
"binder, floppy","20","1988","4","16","5:53","Koeppen","cordingly",NA,"0-5","20","no","no",NA,"Light fog + Hazy horizens","Frosted a little ",NA,NA,"strut","orange","66","O66",NA,"556","P556","adult",NA,"6:37, 6:30",NA,NA,NA,"6:59","7:04","32","32","1",NA,NA,NA,"yes","no","yes","6:01: Op fight unmarked, OP won. One female around male by stake. OP chasing hens. Female move north and south. BB-WR fight - BB walked off no apparent winner. 6:50 unmarked male by stake 1 copualtion. 6:56: OP and unmarked - op challenged by unmakred, unmarked back off. Hens left to NW at 7:20 OP chasing as usual"
