1988 strut frequency data,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MALARIA:,,,BREED,,DIST. TO HENS,,,,,,,,,
with mal = 1,,,breed = 1,,0 = no hens on lek,,,,,,,,,
without mal = 0,,,no breed = 0,,1 = 0 to 5 m,,,,,,,,,
,,,,,2 = 5 to 10 m,,,,,,,,,
,,,,,3 = > 10 m,,,,,,,,,
,,,,,4 = unknown,,,,,,,,,
,,,,,,STRUTS/,TIME,,TIME TO,DIST TO,,,,
YEAR,LEK,L TAG,R TAG,AGE,DATE,5 MIN,STRUT,SUNRISE,SUNRISE,HENS,BREED,MALARIA,,
---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,---------,
88,Long Lake,B996,G1051,juven,Apr 26,15,0.280555556,0.256944444,-0.023611111,3,,,,
88,Long Lake,G303,O5,adult,Mar 29,4,0.266666667,0.246527778,-0.020138889,0,,,,
88,Long Lake,G303,O5,adult,Apr 15,3,0.30625,0.272222222,-0.034027778,0,,,,
88,Long Lake,G303,O5,adult,Apr 15,2,0.310416667,0.272222222,-0.038194444,0,,,,
88,Long Lake,G303,O5,adult,Apr 01,10,0.254861111,0.245833333,-0.009027778,0,,,,
88,Long Lake,G303,O5,adult,Apr 04,13,0.28125,0.282638889,0.001388889,1,,,,
88,Long Lake,G303,O5,adult,Apr 13,36,0.284027778,0.274305556,-0.009722222,1,,,,
88,Long Lake,G303,O5,adult,May 04,11,0.2625,0.249305556,-0.013194444,1,,,,
88,Long Lake,G303,O5,adult,Apr 01,13,0.273611111,0.245833333,-0.027777778,1,,,,
88,Long Lake,G303,O5,adult,Apr 06,4,0.282638889,0.28125,-0.001388889,3,,,,
88,Long Lake,G303,O5,adult,Apr 03,11,0.289583333,0.282638889,-0.006944444,3,,,,
88,Long Lake,G303,O5,adult,Apr 03,11,0.306944444,0.282638889,-0.024305556,3,,,,
88,Long Lake,G321,W421,adult,Mar 26,14,0.259722222,0.25,-0.009722222,0,,,,
88,Long Lake,G321,W421,adult,Apr 04,2,0.293055556,0.282638889,-0.010416667,3,,,,
88,Long Lake,G321,W421,adult,Apr 01,2,0.266666667,0.245833333,-0.020833333,3,,,,
88,Long Lake,G321,W421,adult,Apr 04,0,0.316666667,0.282638889,-0.034027778,3,,,,
88,Long Lake,G321,W421,adult,Mar 29,7,0.261111111,0.246527778,-0.014583333,4,,,,
88,Long Lake,G375,B281,adult,Apr 10,0,0.292361111,0.275,-0.017361111,1,,,,
88,Long Lake,G375,B281,adult,Apr 10,10,0.273611111,0.275,0.001388889,1,,,,
88,Long Lake,G375,B281,adult,Apr 04,6,0.293055556,0.282638889,-0.010416667,3,,,,
88,Long Lake,G375,B281,adult,Apr 03,7,0.319444444,0.282638889,-0.036805556,3,,,,
88,Long Lake,G375,B281,adult,Apr 04,11,0.316666667,0.282638889,-0.034027778,3,,,,
88,Long Lake,G375,B281,adult,Apr 03,10,0.306944444,0.282638889,-0.024305556,3,,,,
88,Long Lake,G375,B281,adult,Apr 05,5,0.26875,0.281944444,0.013194444,3,,,,
88,Long Lake,G375,B281,adult,Apr 03,19,0.289583333,0.282638889,-0.006944444,3,,,,
88,Long Lake,G375,B281,adult,Apr 05,9,0.283333333,0.281944444,-0.001388889,3,,,,
88,Long Lake,G378,Y,adult,May 10,10,0.256944444,0.247222222,-0.009722222,3,,,,
88,Long Lake,G379,,,Apr 18,0,0.261805556,0.26875,0.006944444,3,,,,
88,Long Lake,G389,R183,adult,Mar 29,0,,0.246527778,0.246527778,,1,,,
88,Long Lake,G389,R183,adult,Apr 09,8,0.28125,0.276388889,-0.004861111,0,1,,,
88,Long Lake,G389,R183,adult,Apr 26,35,0.285416667,0.256944444,-0.028472222,1,,,,
88,Long Lake,G389,R183,adult,Apr 20,10,0.277777778,0.266666667,-0.011111111,1,1,,,
88,Long Lake,G389,R183,adult,Apr 04,8,0.274305556,0.282638889,0.008333333,3,1,,,
88,Long Lake,G389,R183,adult,May 05,16,0.282638889,0.25,-0.032638889,3,,,,
88,Long Lake,O73,G387,adult,May 05,14,0.270833333,0.25,-0.020833333,1,,,,
88,Long Lake,O73,G387,adult,May 05,26,0.274305556,0.25,-0.024305556,1,,,,
88,Long Lake,O73,G387,adult,May 10,5,0.274305556,0.247222222,-0.027083333,1,,,,
88,Long Lake,O73,G387,adult,Apr 26,16,0.247222222,0.256944444,0.009722222,3,,,,
88,Long Lake,O83,R182,adult,May 04,31,0.282638889,0.249305556,-0.033333333,2,,,,
88,Long Lake,O83,R182,adult,Apr 03,0,0.319444444,0.282638889,-0.036805556,3,,,,
88,Long Lake,O83,R182,adult,Apr 04,18,0.26875,0.282638889,0.013888889,3,,,,
88,Long Lake,O83,R182,adult,Apr 06,19,0.284027778,0.28125,-0.002777778,3,,,,
88,Long Lake,O83,R182,adult,May 04,23,0.274305556,0.249305556,-0.025,3,,,,
88,Long Lake,O83,R182,adult,Apr 03,6,0.295138889,0.282638889,-0.0125,3,1,,,
88,Long Lake,O92,P565,adult,Apr 24,35,0.243055556,0.260416667,0.017361111,0,,,,
88,Long Lake,O92,P565,adult,Apr 04,23,0.300694444,0.282638889,-0.018055556,3,,,,
88,Long Lake,R105,R106,adult,Apr 01,0,0.294444444,0.245833333,-0.048611111,0,,,,
88,Long Lake,R150,W471,juven,May 06,23,0.259027778,0.249305556,-0.009722222,0,,,,
88,Long Lake,R182,O83,adult,Apr 26,5,0.253472222,0.256944444,0.003472222,3,,,,
88,Long Lake,W409,W408,adult,Mar 29,0,0.256944444,0.246527778,-0.010416667,0,,,,
88,Long Lake,W438,B248,adult,Apr 18,35,0.289583333,0.26875,-0.020833333,1,,,,
88,Long Lake,W438,B238,adult,May 08,3,0.254166667,0.248611111,-0.005555556,1,,,,
88,Long Lake,W470,O31,adult,Apr 13,30,0.296527778,0.274305556,-0.022222222,1,,,,
88,Long Lake,W486,R185,adult,Mar 29,3,0.256944444,0.246527778,-0.010416667,0,1,,,
88,Long Lake,W486,R185,adult,Apr 28,33,0.25,0.255555556,0.005555556,1,1,,,
88,Long Lake,W486,R185,adult,May 16,33,0.235416667,0.242361111,0.006944444,1,1,,,
88,Long Lake,W486,R185,adult,May 13,28,0.263194444,0.245833333,-0.017361111,1,1,,,
88,Long Lake,W486,R185,adult,May 13,36,0.229166667,0.245833333,0.016666667,1,1,,,
88,Long Lake,W486,R185,adult,Apr 26,26,0.236805556,0.256944444,0.020138889,1,,,,
88,Long Lake,W486,R185,adult,Apr 15,31,0.270138889,0.272222222,0.002083333,1,1,,,
88,Long Lake,W486,R185,adult,Apr 10,32,0.273611111,0.275,0.001388889,1,1,,,
88,Long Lake,W486,R185,adult,Apr 15,35,0.264583333,0.272222222,0.007638889,1,1,,,
88,Long Lake,W486,R185,adult,Apr 10,27,0.292361111,0.275,-0.017361111,1,1,,,
88,Long Lake,W486,R185,adult,Apr 15,30,0.277083333,0.272222222,-0.004861111,1,1,,,
88,Long Lake,W486,R185,adult,Apr 20,36,0.277777778,0.266666667,-0.011111111,1,1,,,
88,Long Lake,W486,R185,adult,Apr 21,39,0.266666667,0.265972222,-0.000694444,1,1,,,
88,Long Lake,W486,R185,adult,Apr 18,0,0.273611111,0.26875,-0.004861111,3,1,,,
88,Long Lake,W486,R185,adult,Apr 03,1,0.319444444,0.282638889,-0.036805556,3,1,,,
88,Long Lake,W486,R185,adult,Apr 03,5,0.295138889,0.282638889,-0.0125,3,1,,,
88,Long Lake,W486,R185,adult,Apr 04,5,0.286805556,0.282638889,-0.004166667,3,1,,,
88,Long Lake,Y,B247,adult,Apr 29,13,0.256944444,0.254861111,-0.002083333,0,,,,
88,Long Lake,Y,B247,adult,May 10,36,0.229166667,0.247222222,0.018055556,1,1,,,
88,Long Lake,Y,B247,adult,Apr 18,26,0.277777778,0.26875,-0.009027778,3,,,,
88,Long Lake,Y,G381,adult,Apr 13,25,0.288888889,0.274305556,-0.014583333,3,,,,
88,Long Lake,Y,G381,adult,Apr 09,13,0.25,0.276388889,0.026388889,3,,,,
88,Long Lake,Y,O72,adult,Apr 28,25,0.254166667,0.255555556,0.001388889,1,,,,
88,Long Lake,Y,O72,adult,Apr 26,21,0.259722222,0.256944444,-0.002777778,1,,,,
88,Long Lake,Y,O72,adult,May 13,23,0.263194444,0.245833333,-0.017361111,1,,,,
88,Long Lake,Y,O72,adult,May 04,0,0.2625,0.249305556,-0.013194444,1,,,,
88,Long Lake,Y,O72,adult,Apr 18,42,0.267361111,0.26875,0.001388889,1,1,,,
88,Long Lake,Y,O72,adult,Apr 20,30,0.265277778,0.266666667,0.001388889,1,1,,,
88,Long Lake,Y,O72,adult,Apr 18,0,0.285416667,0.26875,-0.016666667,3,1,,,
88,Long Lake,Y,R172,adult,May 06,0,0.234027778,0.249305556,0.015277778,0,,,,
88,Long Lake,Y,R172,adult,Apr 25,32,0.251388889,0.258333333,0.006944444,1, ,,,
88,Long Lake,Y,R172,adult,Apr 21,31,0.271527778,0.265972222,-0.005555556,1,,,,
88,Long Lake,Y,R172,adult,Apr 29,30,0.243055556,0.254861111,0.011805556,1,1,,,
88,Long Lake,Y,R172,adult,Apr 09,15,0.275,0.276388889,0.001388889,1,,,,
88,Long Lake,Y,R172,adult,Apr 15,18,0.286111111,0.272222222,-0.013888889,4,,,,
,,,,,,,,,,,,,,
88,North,B209,W410,adult,Mar 27,14,0.263194444,0.248611111,-0.014583333,0,,,,
88,North,B209,W410,adult,Apr 16,34,0.29375,0.270833333,-0.022916667,3,,,,
