"source","binder_pdf_page_number","year","month","day","arrival_time","observer","lek_name","trapping_activity","wind_mph","cloud_cover_percent","snowing_status","raining_status","temp_f","other_weather_conditions","lek_ground_condition","predator_disturbance_type_","predator_disturbance_time","type","left_tag_color","left_tag_number","left_tag_code","right_tag_color","right_tag_number","right_tag_code","age","time","sunrise_time","num_males_observed","num_females_observed","comments_observations_or_marks","time_start","time_end","num_of_struts","struts_5_min","distance_to_hens_category","distance_to_hens_notes","fights","num_of_copulations","breed","malaria","lice","other_fights_and_comments"
"binder","82","1990","4","25","6:00","Gregg Kurz","mud_springs",NA,"10 to 15","100",NA,"yes","35",NA,"Clear - all vegetation is soaked",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:02",NA,"22","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","82","1990","4","25","6:00","Gregg Kurz","mud_springs",NA,"10 to 15","100",NA,"yes","35",NA,"Clear - all vegetation is soaked",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:26",NA,"14","0","no strutting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","82","1990","4","25","6:00","Gregg Kurz","mud_springs",NA,"10 to 15","100",NA,"yes","35",NA,"Clear - all vegetation is soaked",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:45",NA,"7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","82","1990","4","25","6:00","Gregg Kurz","mud_springs",NA,"10 to 15","100",NA,"yes","35",NA,"Clear - all vegetation is soaked",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:15",NA,"5","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"6:02","6:10","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"6:13","6:10","68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"6:25","6:10","102","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"6:50","6:10","109","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"7:10","6:10","105","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"7:30","6:10","103","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"7:41","6:10","103","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","83","1990","4","27","6:00","Gregg Kurz","mud_springs",NA,"10 to 20","20","Last night",NA,"29",NA,"Clear","golden eagle","6:00","observation",NA,NA,NA,NA,NA,NA,NA,"8:00","6:10","94","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No tagged males observed "
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:48","6:07","59+3","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder, floppy","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"strut","white yellow","1228","WY1228","red","1730","R1730","adult",NA,"6:07",NA,NA,NA,"5:53","5:58","0","0","3",NA,"Standoff with UM male",NA,"yes","yes","no","? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"copulation",NA,NA,NA,"unmarked",NA,NA,NA,NA,"6:07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","yes",NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:16","6:07","58","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder, floppy","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"strut","white green","1511","WG1511","orange","1306","O1306","adult",NA,"6:07",NA,NA,NA,"6:01","6:06","16","16","2",NA,"Chased off 2 juv and got chased by 2 UM males",NA,"no","no","yes","? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:48","6:07","61","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder, floppy","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"strut","white red","1719","WR1719","white green","1584","WG1584","adult",NA,"6:07",NA,NA,NA,"6:14","6:19","2","2","3",NA,"Almost 11 fight with UM male",NA,"no",NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:51","6:07","56","2","Maybe from north lek - walking through",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder, floppy","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"strut","white yellow","1228","WY1228","red","1730","R1730","adult",NA,"6:07",NA,NA,NA,"6:24","6:29","17","17","1","Female passed by wi 2m",NA,NA,"no","yes","no","? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:25","6:07","61","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:35","6:07","53","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder, floppy","84","1990","4","28","5:47","White","mud_springs","None","10 to 15","100","no","yes","40",NA,"Clear",NA,NA,"strut","green","1076","G1076","red","892","R892","adult",NA,"6:07",NA,NA,NA,"7:09","7:14","5","5","3",NA,"Chased off juv",NA,"no",NA,NA,"? by UM male, 7:15 ? picked up. Left 7:40 - no hens"""
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:00","6:10","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:20","6:10","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:30","6:10","104","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:45","6:10","109","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:58","6:10","110","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:15","6:10","108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"7:35","6:10","104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","85","1990","4","29","5:54","Gregg Kurz","mud_springs",NA,"10 to 20","60","no","no","29",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"8:05","6:10","87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:00",NA,"124","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:15",NA,"135","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:30",NA,"134","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:43",NA,"45","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"6:57",NA,"24","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:01",NA,"27","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:15",NA,"32","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:25",NA,"28","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:30",NA,"8","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"7:50",NA,"8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","86","1990","4","30","5:58","Gregg Kurz","mud_springs",NA,"0 to 5","5","no","no","20",NA,"Clear","golden eagle ","6:40","observation",NA,NA,NA,NA,NA,NA,NA,"8:00",NA,"8","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","87","1990","5","1","5:42",NA,"mud_springs","Cannon netting","0","100","Yes","no","30",NA,"Clear","?","6:10:00 AM (about 1/2 birds flew)","observation",NA,NA,NA,NA,NA,NA,NA,"5:46",NA,"99","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"5:59","6:10","114","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"strut","yellow",NA,NA,"red",NA,NA,NA,NA,"6:10",NA,NA,NA,"5:55","6:00","26","26","2",NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:10","6:10","118","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"strut","green",NA,NA,NA,NA,NA,NA,NA,"6:10",NA,NA,NA,"6:20","6:25","0","0","3",NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:25","6:10","125","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"binder","88","1990","5","2","5:43","Gregg Kurz","mud_springs","Cannon netting","0 to 5","5","no","no","28",NA,"Clear",NA,NA,"observation",NA,NA,NA,NA,NA,NA,NA,"6:40","6:10","123","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
